label,precision,recall,f1,benchmark,model_id,doc_id
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,75
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,76
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,79
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,80
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,82
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,83
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,84
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,86
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,86
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,86
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,86
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,86
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,86
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Имя,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,87
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,88
Адрес регистрации.город,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Адрес регистрации.дом,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Адрес регистрации.квартира,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Имя,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,90
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,91
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,92
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,93
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,96
Адрес регистрации.город,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Адрес регистрации.дом,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Адрес регистрации.квартира,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Наличие автомобиля,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Наличие недвижимости,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,97
